rain,from,to,count
2,chinatown,gramercy,3
2,garment district,throggs neck,1
2,west village,little italy,8
2,sunny side,upper east side,4
2,borough park,borough park,4
2,murray hill,north sutton area,18
2,east harlem,high bridge,1
2,morningside heights,upper east side,16
2,carnegie hill,little italy,2
2,cobble hill,williamsburg,1
2,LGA,carnegie hill,3
2,east harlem,washington heights,1
2,tribeca,bedford-stuyvesant,2
2,inwood,inwood,1
2,greenwich village,cobble hill,4
2,morningside heights,garment district,2
2,murray hill,sunny side,3
2,central park,sunny side,1
2,midtown,inwood,1
2,financial district,carnegie hill,1
2,chelsea,brooklyn-downtown,1
2,brooklyn-downtown,financial district,1
2,midtown,cobble hill,2
2,east harlem,inwood,1
2,midtown,little italy,18
2,murray hill,park slope,2
2,garment district,yorkville,5
2,chelsea,mott haven,1
2,bedford-stuyvesant,fort green,2
2,west village,financial district,5
2,chelsea,tribeca,30
2,little italy,east village,18
2,chelsea,high bridge,1
2,murray hill,williamsburg,3
2,carnegie hill,central park,13
2,lower east side,jackson height,1
2,garment district,bushwick,1
2,upper west side,JFK,10
2,brooklyn-downtown,clinton,2
2,carnegie hill,harlem,3
2,JFK,yorkville,3
2,borough park,lower east side,1
2,brooklyn-downtown,lower east side,5
2,midtown,morningside heights,22
2,tribeca,morningside heights,1
2,JFK,chelsea,26
2,chelsea,fort green,11
2,carnegie hill,astoria-long island city,3
2,sunny side,midtown,4
2,north sutton area,yorkville,3
2,murray hill,chinatown,1
2,carnegie hill,west village,3
2,LGA,LGA,18
2,little italy,park slope,1
2,chelsea,south bronx,1
2,upper east side,morningside heights,25
2,midtown,central park,104
2,JFK,battery park,4
2,tribeca,JFK,1
2,soho,bay ridge,1
2,upper east side,tribeca,13
2,financial district,garment district,29
2,bedford-stuyvesant,kwq gardens,1
2,soho,midtown,53
2,gramercy,brooklyn-downtown,4
2,east village,morningside heights,1
2,clinton,high bridge,2
2,lower east side,west village,8
2,gramercy,gravesend-sheepshead bay,1
2,central park,chelsea,8
2,north sutton area,clinton,2
2,lower east side,chelsea,16
2,hamilton heights,morningside heights,7
2,midtown,greenwich village,172
2,hamilton heights,east harlem,1
2,jamaica,east harlem,1
2,tribeca,chinatown,6
2,midtown,hamilton heights,7
2,south bronx,south bronx,3
2,carnegie hill,financial district,1
2,soho,borough park,1
2,chelsea,gramercy,195
2,upper west side,mott haven,2
2,clinton,midtown,141
2,upper west side,battery park,4
2,sunny side,maspeth,3
2,astoria-long island city,astoria-long island city,36
2,JFK,east village,20
2,north sutton area,north sutton area,7
2,morningside heights,financial district,1
2,east village,morris heights,1
2,financial district,lower east side,46
2,financial district,greenwich village,42
2,gramercy,mapleton-flatlands,4
2,soho,boerum hill,2
2,central park,financial district,1
2,jamaica,garment district,1
2,west village,morningside heights,1
2,lower east side,borough park,1
2,chinatown,financial district,5
2,lower east side,kwq gardens,1
2,upper west side,morningside heights,79
2,financial district,upper west side,15
2,greenwich village,williamsburg,14
2,chelsea,mapleton-flatlands,1
2,upper east side,hamilton heights,4
2,carroll gardens,lower east side,1
2,west village,central park,2
2,LGA,sunny side,20
2,clinton,garment district,39
2,washington heights,washington heights,2
2,LGA,williamsburg,6
2,springfield gardens,jamaica,1
2,soho,battery park,18
2,upper east side,inwood,2
2,central park,woodside,1
2,chelsea,LGA,10
2,murray hill,murray hill,43
2,battery park,gramercy,24
2,gramercy,jackson height,3
2,woodside,gramercy,1
2,lower east side,JFK,6
2,upper east side,chinatown,2
2,little italy,tribeca,8
2,west village,cobble hill,1
2,brooklyn-downtown,midtown,1
2,hamilton heights,washington heights,2
2,JFK,JFK,31
2,inwood,washington heights,1
2,fort green,lower east side,1
2,midtown,north sutton area,79
2,greenwich village,bay ridge,1
2,sunny side,battery park,1
2,JFK,brownsville,2
2,clinton,greenwich village,22
2,north sutton area,garment district,8
2,midtown,bedford-stuyvesant,4
2,murray hill,JFK,12
2,JFK,financial district,17
2,yorkville,morningside heights,2
2,lower east side,greenwich village,20
2,JFK,north sutton area,7
2,soho,forest hills,1
2,upper east side,flushing,1
2,astoria-long island city,little neck,1
2,upper west side,inwood,3
2,little italy,washington heights,1
2,yorkville,west village,1
2,greenwich village,little italy,15
2,midtown,brooklyn-downtown,4
2,astoria-long island city,yorkville,1
2,carnegie hill,east harlem,4
2,soho,little italy,9
2,clinton,little italy,1
2,midtown,sunny side,21
2,mott haven,washington heights,1
2,sunny side,north sutton area,1
2,soho,central park,1
2,gramercy,east village,113
2,park slope,bedford-stuyvesant,1
2,bedford-stuyvesant,chinatown,1
2,greenwich village,sunny side,1
2,sunny side,jackson height,1
2,upper east side,battery park,14
2,carnegie hill,gramercy,10
2,east harlem,hamilton heights,2
2,JFK,queensboro hill,1
2,brownsville,fort green,1
2,boerum hill,bedford-stuyvesant,1
2,west village,midtown,33
2,LGA,carroll gardens,1
2,williamsburg,upper west side,1
2,financial district,JFK,7
2,financial district,north sutton area,7
2,JFK,jackson height,5
2,JFK,upper east side,45
2,east harlem,upper west side,3
2,carnegie hill,LGA,1
2,central park,west village,2
2,chelsea,carroll gardens,4
2,williamsburg,lower east side,3
2,financial district,williamsburg,6
2,midtown,yorkville,32
2,garment district,west village,34
2,garment district,fort green,2
2,north sutton area,battery park,1
2,midtown,upper west side,631
2,murray hill,chelsea,75
2,central park,hamilton heights,1
2,yorkville,washington heights,1
2,greenwich village,carnegie hill,5
2,harlem,mott haven,2
2,upper west side,astoria-long island city,5
2,clinton,gramercy,38
2,harlem,hamilton heights,13
2,tribeca,brooklyn-downtown,1
2,upper east side,lower east side,36
2,greenwich village,JFK,10
2,clinton,wakefield-williamsbridge,1
2,greenwich village,yorkville,1
2,murray hill,soho,12
2,clinton,bedford-stuyvesant,1
2,east harlem,harlem,6
2,morningside heights,clinton,2
2,chelsea,park slope,2
2,LGA,astoria-long island city,21
2,greenwich village,washington heights,4
2,midtown,glendale,1
2,brooklyn-downtown,fort green,2
2,JFK,forest hills,4
2,chelsea,dyker heights,1
2,murray hill,south bronx,1
2,murray hill,lower east side,33
2,gramercy,fort green,5
2,gravesend-sheepshead bay,clifton,1
2,jamaica,midtown,4
2,murray hill,bedford-stuyvesant,2
2,harlem,midtown,4
2,LGA,parkchester,1
2,gramercy,park slope,6
2,gramercy,bay ridge,2
2,upper east side,jackson height,9
2,east village,east village,43
2,central park,yorkville,4
2,upper west side,carroll gardens,1
2,LGA,east harlem,1
2,tribeca,LGA,2
2,chelsea,harlem,10
2,murray hill,forest hills,3
2,fort green,fort green,7
2,financial district,forest hills,1
2,yorkville,harlem,14
2,astoria-long island city,park slope,1
2,battery park,park slope,3
2,morningside heights,central park,3
2,murray hill,financial district,12
2,JFK,queens village,4
2,east harlem,east harlem,7
2,chelsea,morningside heights,2
2,west village,lower east side,16
2,garment district,astoria-long island city,3
2,upper east side,garment district,100
2,JFK,fordham,1
2,murray hill,midtown,169
2,battery park,harlem,1
2,battery park,astoria-long island city,1
2,bay ridge,clinton,1
2,east village,garment district,16
2,carroll gardens,soho,2
2,tribeca,cobble hill,2
2,north sutton area,financial district,2
2,greenwich village,lower east side,43
2,carnegie hill,tribeca,1
2,north sutton area,midtown,48
2,JFK,mapleton-flatlands,3
2,murray hill,flushing,1
2,clinton,LGA,6
2,upper west side,little italy,3
2,astoria-long island city,gramercy,1
2,gramercy,financial district,29
2,battery park,midtown,33
2,garment district,murray hill,70
2,garment district,forest hills,2
2,upper east side,central park,123
2,clinton,hamilton heights,1
2,JFK,middle village,2
2,morningside heights,chelsea,2
2,JFK,upper west side,46
2,midtown,flushing,3
2,flushing,flushing,3
2,JFK,garment district,41
2,LGA,murray hill,20
2,yorkville,astoria-long island city,1
2,carroll gardens,sunset park,1
2,upper west side,upper west side,1096
2,carroll gardens,gramercy,1
2,maspeth,midtown,1
2,west village,harlem,2
2,midtown,carroll gardens,4
2,astoria-long island city,flushing,1
2,yorkville,midtown,6
2,midtown,riverdale,2
2,brooklyn-downtown,gramercy,1
2,upper west side,riverdale,1
2,west village,carnegie hill,1
2,north sutton area,astoria-long island city,1
2,upper east side,woodside,2
2,JFK,Auburndale,2
2,little italy,midtown,14
2,JFK,carnegie hill,2
2,sunset park,greewood,1
2,astoria-long island city,maspeth,1
2,upper west side,central park,74
2,LGA,boerum hill,2
2,astoria-long island city,murray hill,1
2,midtown,williamsburg,13
2,midtown,carnegie hill,89
2,midtown,harlem,35
2,fort green,forest hills,1
2,battery park,greewood,1
2,LGA,morningside heights,6
2,garment district,dyker heights,1
2,chelsea,chinatown,5
2,washington heights,upper west side,1
2,little italy,financial district,11
2,JFK,midtown,168
2,little italy,upper east side,6
2,LGA,brownsville,1
2,gramercy,ridgewood,1
2,little italy,carnegie hill,1
2,woodside,upper west side,1
2,LGA,east village,4
2,murray hill,east harlem,4
2,glendale,forest hills,1
2,chinatown,upper east side,2
2,sunny side,woodside,2
2,yorkville,south bronx,1
2,upper west side,forest hills,1
2,west village,LGA,4
2,upper east side,high bridge,2
2,JFK,springfield gardens,4
2,yorkville,LGA,1
2,LGA,little italy,1
2,gramercy,east harlem,7
2,battery park,battery park,5
2,murray hill,little italy,8
2,JFK,little neck,1
2,LGA,tribeca,4
2,JFK,sunset park,1
2,clinton,maspeth,2
2,soho,washington heights,1
2,upper west side,williamsburg,1
2,battery park,tribeca,21
2,garment district,soho,25
2,clinton,sunset park,1
2,garment district,LGA,11
2,central park,harlem,12
2,upper east side,upper west side,589
2,soho,cobble hill,2
2,east village,brooklyn-downtown,5
2,upper east side,brooklyn-downtown,2
2,yorkville,murray hill,3
2,jamaica,lower east side,1
2,greenwich village,battery park,16
2,gramercy,kwq gardens,2
2,upper east side,north sutton area,93
2,carnegie hill,soho,1
2,west village,brooklyn-downtown,2
2,yorkville,lower east side,3
2,east village,sunny side,1
2,west village,greenwich village,42
2,JFK,chinatown,2
2,upper west side,soundview,1
2,fort green,tribeca,1
2,midtown,soho,57
2,battery park,east village,8
2,LGA,flushing,14
2,north sutton area,murray hill,21
2,tribeca,carroll gardens,2
2,soho,upper east side,22
2,JFK,laurelton,2
2,lower east side,chinatown,3
2,lower east side,williamsburg,13
2,central park,murray hill,2
2,JFK,woodhaven-richmond hill,3
2,harlem,chelsea,1
2,harlem,gramercy,2
2,west village,fort green,2
2,gramercy,west village,75
2,carnegie hill,clinton,3
2,east village,LGA,2
2,lower east side,financial district,19
2,boerum hill,williamsburg,2
2,east harlem,gramercy,1
2,astoria-long island city,woodside,1
2,soho,financial district,22
2,upper west side,morris heights,2
2,soho,sunset park,1
2,greenwich village,north sutton area,2
2,park slope,west village,1
2,brooklyn-downtown,east village,1
2,boerum hill,park slope,1
2,washington heights,carnegie hill,1
2,financial district,astoria-long island city,3
2,brownsville,brownsville,1
2,harlem,yorkville,5
2,gramercy,tribeca,32
2,lower east side,clinton,2
2,garment district,greenwich village,53
2,murray hill,carnegie hill,10
2,murray hill,mott haven,1
2,financial district,cobble hill,2
2,tribeca,carnegie hill,2
2,chelsea,boerum hill,1
2,north sutton area,tribeca,1
2,midtown,brownsville,1
2,little italy,garment district,8
2,west village,williamsburg,4
2,JFK,soho,11
2,upper east side,upper east side,1732
2,soho,JFK,2
2,upper east side,washington heights,12
2,midtown,east brooklyn,1
2,astoria-long island city,sunny side,6
2,midtown,bedford park,1
2,financial district,morris park,2
2,boerum hill,fort green,2
2,east village,clinton,6
2,east village,yorkville,1
2,sunny side,williamsburg,1
2,lower east side,upper east side,15
2,midtown,parkchester,1
2,JFK,east brooklyn,1
2,soho,lower east side,24
2,west village,bedford-stuyvesant,2
2,central park,little italy,1
2,upper east side,yorkville,106
2,upper west side,upper east side,424
2,chelsea,east harlem,1
2,upper east side,cobble hill,1
2,east harlem,morningside heights,3
2,battery park,west village,21
2,carnegie hill,carnegie hill,22
2,upper east side,gramercy,134
2,garment district,JFK,10
2,garment district,parkchester,1
2,north sutton area,east village,12
2,financial district,LGA,8
2,murray hill,central park,6
2,cobble hill,chelsea,1
2,harlem,harlem,33
2,financial district,battery park,23
2,upper east side,JFK,18
2,JFK,bensonhurst,1
2,north sutton area,west village,2
2,JFK,astoria-long island city,13
2,LGA,forest hills,6
2,tribeca,williamsburg,5
2,central park,soho,1
2,astoria-long island city,clearview,1
2,hamilton heights,harlem,13
2,garment district,financial district,26
2,LGA,mapleton-flatlands,2
2,JFK,clinton,21
2,hamilton heights,midtown,2
2,harlem,central park,1
2,east harlem,country club,1
2,north sutton area,JFK,3
2,hamilton heights,upper east side,2
2,financial district,chelsea,36
2,upper west side,chelsea,55
2,midtown,woodside,2
2,carnegie hill,yorkville,15
2,garment district,washington heights,4
2,battery park,little italy,2
2,chelsea,jamaica,1
2,chelsea,williamsburg,10
2,chelsea,soho,47
2,williamsburg,midtown,1
2,greenwich village,clinton,18
2,east village,chinatown,1
2,upper west side,greenwich village,26
2,williamsburg,carroll gardens,1
2,clinton,south bronx,1
2,north sutton area,greenwich village,6
2,upper west side,parkchester,1
2,astoria-long island city,JFK,1
2,east village,astoria-long island city,1
2,carnegie hill,morningside heights,3
2,brooklyn-downtown,brooklyn-downtown,1
2,financial district,washington heights,5
2,upper east side,east village,45
2,gramercy,williamsburg,9
2,west village,upper west side,24
2,lower east side,tribeca,11
2,garment district,south bronx,1
2,maspeth,west village,1
2,financial district,brooklyn-downtown,3
2,chinatown,fort green,1
2,east village,washington heights,1
2,LGA,jackson height,23
2,midtown,upper east side,962
2,little italy,little italy,1
2,battery park,clinton,10
2,brooklyn-downtown,chelsea,1
2,carnegie hill,greenwich village,5
2,greenwich village,central park,2
