temp,from,to,count
2,chinatown,mott haven,1
2,clinton,harlem,16
2,gramercy,gramercy,980
2,chelsea,mott haven,4
2,fort green,lower east side,3
2,astoria-long island city,jamaica,1
2,garment district,sunny side,15
2,tribeca,lower east side,39
2,central park,JFK,11
2,little italy,upper west side,5
2,tribeca,murray hill,35
2,soho,greenwich village,188
2,LGA,lower east side,49
2,gramercy,chelsea,542
2,upper east side,financial district,96
2,west village,gramercy,107
2,central park,tremont,1
2,harlem,JFK,4
2,hamilton heights,gramercy,2
2,clinton,park slope,2
2,LGA,brooklyn-downtown,39
2,upper west side,clinton,244
2,soho,west village,131
2,upper west side,woodside,1
2,carnegie hill,chelsea,17
2,garment district,battery park,91
2,brooklyn-downtown,south bronx,2
2,yorkville,university heights,1
2,midtown,east village,143
2,carroll gardens,greenwich village,1
2,east harlem,south bronx,1
2,battery park,greenwich village,40
2,LGA,south bronx,6
2,LGA,mott haven,7
2,JFK,saintalbans,8
2,sunny side,harlem,1
2,chinatown,midtown,41
2,gramercy,murray hill,626
2,east village,jackson height,1
2,murray hill,woodside,1
2,gramercy,hamilton heights,4
2,astoria-long island city,lower east side,2
2,LGA,bensonhurst,1
2,garment district,east harlem,6
2,little italy,bedford-stuyvesant,2
2,east village,west village,51
2,gramercy,woodside,8
2,LGA,brownsville,5
2,LGA,chinatown,1
2,yorkville,upper west side,73
2,lower east side,upper west side,7
2,west village,west village,89
2,gramercy,midtown,1336
2,midtown,bedford-stuyvesant,5
2,JFK,soundview,2
2,little italy,bushwick,2
2,morningside heights,LGA,7
2,harlem,south bronx,3
2,washington heights,upper west side,7
2,little italy,financial district,36
2,financial district,inwood,1
2,chelsea,morris heights,1
2,JFK,midtown,555
2,lower east side,sunny side,1
2,sunny side,woodside,8
2,flushing,battery park,1
2,upper east side,high bridge,6
2,jamaica,sunny side,2
2,greenwich village,battery park,45
2,murray hill,bushwick,3
2,carroll gardens,JFK,3
2,financial district,south bronx,2
2,upper east side,central park,309
2,harlem,chelsea,1
2,harlem,mott haven,4
2,gramercy,west village,162
2,gramercy,washington heights,8
2,battery park,bay ridge,1
2,lower east side,financial district,89
2,soho,financial district,100
2,fort green,midtown,1
2,gramercy,tribeca,91
2,murray hill,bay ridge,2
2,yorkville,borough park,2
2,tribeca,carnegie hill,2
2,north sutton area,tribeca,4
2,sunny side,flushing,1
2,murray hill,little italy,16
2,flushing,garment district,1
2,east harlem,high bridge,1
2,mott haven,morris park,1
2,washington heights,upper east side,3
2,LGA,washington heights,46
2,little italy,LGA,7
2,soho,lower east side,61
2,upper east side,yorkville,382
2,chelsea,east harlem,4
2,upper east side,mott haven,11
2,forest hills,gramercy,1
2,carnegie hill,tremont,1
2,hamilton heights,yorkville,1
2,east village,lower east side,89
2,garment district,JFK,63
2,canarsie,brownsville,2
2,murray hill,central park,42
2,harlem,harlem,69
2,upper west side,financial district,29
2,yorkville,clinton,14
2,upper west side,tremont,1
2,laurelton,flushing,1
2,hamilton heights,midtown,5
2,chelsea,soho,254
2,east village,chinatown,18
2,north sutton area,greenwich village,15
2,north sutton area,kwq gardens,1
2,yorkville,financial district,1
2,little italy,little italy,4
2,park slope,park slope,3
2,soho,chelsea,217
2,university heights,riverdale,2
2,lower east side,jamaica,2
2,JFK,east harlem,7
2,tribeca,mapleton-flatlands,2
2,central park,LGA,19
2,west village,carroll gardens,1
2,greenwich village,fort green,14
2,battery park,upper west side,21
2,JFK,morris park,2
2,greenwich village,tribeca,118
2,gramercy,high bridge,3
2,carnegie hill,clinton,12
2,financial district,east harlem,1
2,north sutton area,chinatown,1
2,midtown,bloomfield-chelsea-travis,2
2,upper east side,astoria-long island city,37
2,williamsburg,astoria-long island city,1
2,harlem,west village,1
2,inwood,upper west side,2
2,upper east side,washington heights,34
2,carroll gardens,cobble hill,2
2,central park,east harlem,16
2,brooklyn-downtown,upper east side,2
2,JFK,Auburndale,11
2,carnegie hill,brooklyn-downtown,1
2,LGA,ridgewood,10
2,midtown,riverdale,1
2,west village,harlem,2
2,LGA,hamilton heights,6
2,JFK,garment district,116
2,midtown,flushing,4
2,JFK,upper west side,131
2,harlem,morningside heights,22
2,gramercy,bensonhurst,1
2,garment district,murray hill,376
2,astoria-long island city,gramercy,5
2,jackson height,midtown,4
2,jackson height,washington heights,2
2,garment district,kings bridge,2
2,chelsea,borough park,4
2,north sutton area,financial district,14
2,LGA,east brooklyn,1
2,JFK,queens village,4
2,yorkville,harlem,47
2,fort green,fort green,20
2,chelsea,harlem,16
2,washington heights,hamilton heights,1
2,mott haven,washington heights,2
2,gramercy,bay ridge,3
2,LGA,parkchester,4
2,gramercy,fort green,11
2,east harlem,harlem,42
2,central park,park slope,2
2,greenwich village,yorkville,4
2,tribeca,jamaica,3
2,LGA,the rockaways,2
2,midtown,upper west side,1108
2,north sutton area,battery park,1
2,garment district,fort green,17
2,east village,maspeth,1
2,williamsburg,lower east side,1
2,JFK,jackson height,13
2,west village,midtown,179
2,chinatown,williamsburg,2
2,east harlem,hamilton heights,4
2,carnegie hill,gramercy,24
2,gramercy,hunts point,1
2,forest hills,sunny side,2
2,soho,little italy,38
2,north sutton area,LGA,5
2,soho,maspeth,2
2,midtown,brooklyn-downtown,17
2,greenwich village,little italy,50
2,yorkville,west village,2
2,high bridge,JFK,1
2,chelsea,cobble hill,1
2,brooklyn-downtown,midtown,3
2,yorkville,soundview,2
2,little italy,tribeca,29
2,gramercy,jackson height,4
2,upper east side,midtown,2883
2,west village,central park,4
2,JFK,sunset park,5
2,upper east side,spuyten duyvil,1
2,gramercy,mapleton-flatlands,5
2,garment district,astoria-long island city,10
2,financial district,lower east side,112
2,boerum hill,chinatown,2
2,yorkville,high bridge,2
2,LGA,astoria-long island city,64
2,midtown,hamilton heights,20
2,tribeca,hamilton heights,2
2,hamilton heights,east harlem,4
2,chelsea,williams bridge,1
2,yorkville,dyker heights,1
2,financial district,garment district,137
2,upper east side,tribeca,45
2,mott haven,morningside heights,1
2,carnegie hill,west village,4
2,LGA,carnegie hill,8
2,carnegie hill,washington heights,3
2,garment district,spuyten duyvil,1
2,carnegie hill,spuyten duyvil,1
2,brooklyn-downtown,lower east side,4
2,soho,brooklyn-downtown,4
2,lower east side,harlem,3
2,bedford-stuyvesant,fort green,1
2,lower east side,carroll gardens,1
2,midtown,little italy,43
2,LGA,greewood,1
2,financial district,carnegie hill,1
2,garment district,ridgewood,5
2,harlem,LGA,10
2,LGA,woodhaven-richmond hill,9
2,murray hill,north sutton area,49
2,borough park,borough park,2
2,yorkville,greenwich village,5
2,harlem,financial district,1
2,JFK,carroll gardens,4
2,chelsea,financial district,128
2,east harlem,yorkville,41
2,forest hills,kwq gardens,1
2,financial district,boerum hill,4
2,LGA,chelsea,144
2,battery park,williamsburg,6
2,bedford-stuyvesant,JFK,1
2,garment district,williams bridge,1
2,upper west side,little italy,5
2,midtown,bushwick,4
2,JFK,ridgewood,11
2,tribeca,kwq gardens,1
2,park slope,fort green,4
2,tribeca,LGA,23
2,east village,soho,72
2,sunny side,clinton,3
2,carnegie hill,upper east side,432
2,gravesend-sheepshead bay,gravesend-sheepshead bay,1
2,upper west side,yorkville,109
2,murray hill,borough park,2
2,yorkville,upper east side,192
2,midtown,carroll gardens,1
2,yorkville,brooklyn-downtown,3
2,greenwich village,north sutton area,10
2,jackson height,astoria-long island city,4
2,garment district,sunset park,3
2,woodside,astoria-long island city,7
2,JFK,chinatown,2
2,west village,east harlem,2
2,borough park,tribeca,1
2,bedford-stuyvesant,soho,1
2,harlem,north sutton area,1
2,midtown,park slope,6
2,forest hills,forest hills,4
2,tribeca,dyker heights,1
2,borough park,park slope,1
2,JFK,mapleton-flatlands,20
2,chelsea,inwood,1
2,financial district,fort green,10
2,high bridge,harlem,3
2,murray hill,lower east side,40
2,park slope,LGA,2
2,upper west side,inwood,6
2,midtown,annandale,1
2,gramercy,yorkville,29
2,LGA,williamsburg,48
2,jamaica,west village,3
2,east village,bedford-stuyvesant,1
2,LGA,soundview,7
2,north sutton area,gramercy,81
2,soho,carnegie hill,3
2,morningside heights,murray hill,7
2,astoria-long island city,brooklyn-downtown,1
2,battery park,murray hill,42
2,chelsea,jackson height,1
2,murray hill,carroll gardens,6
2,midtown,sunset park,4
2,financial district,flushing,2
2,tribeca,chelsea,152
2,bedford-stuyvesant,bedford-stuyvesant,6
2,boerum hill,battery park,2
2,soho,park slope,5
2,garment district,bedford-stuyvesant,12
2,JFK,cobble hill,5
2,carnegie hill,high bridge,2
2,chelsea,chelsea,917
2,chinatown,chinatown,5
2,upper east side,little italy,13
2,little italy,soho,24
2,JFK,gravesend-sheepshead bay,14
2,soho,central park,8
2,chelsea,murray hill,209
2,LGA,morris park,1
2,fort green,financial district,4
2,clinton,morningside heights,16
2,gramercy,south beach,1
2,upper west side,greewood,1
2,hamilton heights,lower east side,1
2,hamilton heights,clinton,3
2,upper west side,carnegie hill,173
2,upper west side,gramercy,137
2,financial district,woodside,1
2,garment district,hamilton heights,14
2,chelsea,JFK,58
2,chelsea,sunny side,9
2,upper east side,queensboro hill,3
2,greenwich village,jackson height,2
2,soho,murray hill,50
2,university heights,high bridge,1
2,JFK,riverdale,9
2,garment district,chinatown,24
2,east village,brownsville,1
2,garment district,country club,2
2,midtown,lower east side,104
2,soho,washington heights,1
2,LGA,upper east side,198
2,financial district,murray hill,96
2,yorkville,hunts point,1
2,chelsea,forest hills,1
2,east harlem,mott haven,5
2,cobble hill,financial district,2
2,clinton,gramercy,214
2,kwq gardens,LGA,1
2,west village,soho,140
2,cobble hill,bedford-stuyvesant,1
2,little italy,fort green,4
2,yorkville,middle village,1
2,south bronx,south bronx,13
2,clinton,williamsburg,4
2,woodside,LGA,2
2,chinatown,greenwich village,15
2,yorkville,carnegie hill,28
2,yorkville,fort green,4
2,east village,murray hill,64
2,yorkville,sunny side,3
2,soho,canarsie,1
2,chelsea,astoria-long island city,2
2,brooklyn-downtown,park slope,7
2,financial district,north sutton area,5
2,upper east side,carroll gardens,1
2,upper west side,brooklyn-downtown,1
2,JFK,central park,20
2,chelsea,washington heights,18
2,carroll gardens,park slope,3
2,greenwich village,soho,244
2,west village,park slope,2
2,financial district,tribeca,93
2,clinton,yorkville,11
2,battery park,yorkville,2
2,JFK,east brooklyn,11
2,gramercy,lower east side,134
2,east village,JFK,33
2,clinton,flushing,1
2,murray hill,east village,81
2,high bridge,south bronx,1
2,washington heights,morningside heights,1
2,soho,jackson height,1
2,yorkville,garment district,15
2,financial district,bay ridge,5
2,soho,tribeca,96
2,JFK,park slope,25
2,LGA,fort green,44
2,morningside heights,astoria-long island city,1
2,soho,forest hills,1
2,sunny side,chelsea,1
2,inwood,spuyten duyvil,1
2,JFK,jamaica,22
2,central park,clinton,64
2,williamsburg,west village,2
2,upper east side,soho,88
2,east village,hamilton heights,1
2,brooklyn-downtown,yorkville,2
2,central park,yorkville,34
2,lower east side,bushwick,2
2,garment district,utopia,2
2,greenwich village,harlem,3
2,upper west side,morris park,1
2,tribeca,boerum hill,5
2,midtown,washington heights,35
2,midtown,midtown,3869
2,boerum hill,financial district,1
2,greenwich village,chinatown,16
2,park slope,middle village,2
2,battery park,chelsea,83
2,fort green,gramercy,2
2,tribeca,battery park,42
2,financial district,hamilton heights,2
2,soho,bushwick,1
2,fort green,brownsville,1
2,chelsea,garment district,629
2,upper east side,utopia,1
2,soho,gramercy,168
2,gramercy,astoria-long island city,17
2,morningside heights,yorkville,14
2,sunny side,fort green,2
2,astoria-long island city,forest hills,1
2,midtown,high bridge,5
2,lower east side,soho,72
2,boerum hill,central park,1
2,washington heights,gramercy,3
2,clinton,central park,51
2,yorkville,yorkville,53
2,brooklyn-downtown,upper west side,1
2,north sutton area,ridgewood,2
2,clinton,tribeca,36
2,chinatown,battery park,9
2,west village,chinatown,1
2,chelsea,canarsie,2
2,greenwich village,garment district,190
2,financial district,sunset park,1
2,JFK,the rockaways,5
2,upper east side,fort green,6
2,garment district,harlem,22
2,little italy,west village,23
2,financial district,soho,120
2,central park,morningside heights,13
2,fort green,park slope,8
2,gramercy,JFK,94
2,west village,yorkville,1
2,soho,upper west side,20
2,chelsea,clinton,383
2,mott haven,harlem,3
2,upper west side,country club,1
2,morningside heights,west village,1
2,fort green,carroll gardens,4
2,brooklyn-downtown,gramercy,7
2,harlem,washington heights,8
2,carnegie hill,JFK,5
2,JFK,parkchester,5
2,greenwich village,morningside heights,6
2,gramercy,forest hills,5
2,williamsburg,gramercy,2
2,east village,bay ridge,1
2,LGA,riverdale,3
2,gramercy,carroll gardens,1
2,little italy,williamsburg,9
2,upper west side,west village,38
2,midtown,clinton,729
2,astoria-long island city,midtown,3
2,borough park,financial district,1
2,clinton,LGA,67
2,LGA,morningside heights,15
2,chelsea,chinatown,16
2,battery park,midland beach,1
2,harlem,east harlem,11
2,murray hill,east harlem,8
2,sunny side,park slope,1
2,west village,LGA,16
2,yorkville,LGA,6
2,LGA,union port,2
2,battery park,battery park,45
2,sunny side,little italy,1
2,jackson height,sunny side,2
2,JFK,high bridge,6
2,maspeth,garment district,2
2,east village,brooklyn-downtown,1
2,washington heights,tribeca,2
2,gramercy,clinton,239
2,upper east side,north sutton area,248
2,battery park,east village,9
2,north sutton area,murray hill,66
2,JFK,laurelton,21
2,lower east side,williamsburg,21
2,LGA,canarsie,2
2,harlem,gramercy,3
2,west village,fort green,2
2,jackson height,chelsea,2
2,east village,LGA,21
2,boerum hill,williamsburg,1
2,east harlem,JFK,3
2,clinton,union port,1
2,boerum hill,park slope,5
2,jackson height,chinatown,1
2,brownsville,brownsville,1
2,harlem,yorkville,19
2,murray hill,carnegie hill,17
2,east village,kwq gardens,2
2,chelsea,boerum hill,2
2,chinatown,brooklyn-downtown,2
2,little italy,garment district,54
2,harlem,garment district,4
