YR--MODAHRMN,TEMP
201505260900,69
201505260951,72
201505261051,73
201505261151,73
201505261200,74
201505261251,75
201505261351,76
201505261451,76
201505261500,76
201505261551,75
201505261651,73
201505261751,73
201505261800,70
201505261851,70
201505261951,67
201505262051,67
201505262100,66
201505262151,64
201505262251,63
201505262351,63
201505270000,63
201505270051,63
201505270151,****
201505270251,62
201505270300,62
201505270351,61
201505270451,61
201505270459,61
201505270551,61
201505270600,62
201505270651,64
201505270751,64
201505270851,65
201505270900,65
201505270951,66
201505271051,68
201505271148,68
201505271151,68
201505271200,68
201505271251,71
201505271351,72
201505271449,72
201505271451,72
201505271500,73
201505271551,73
201505271615,73
201505271626,72
201505271651,72
201505271751,72
201505271800,69
201505271851,66
201505271951,64
201505272051,63
201505272100,63
201505272151,63
201505272251,62
201505272351,62
201505280024,62
201505280051,61
201505280151,****
201505280251,60
201505280300,60
201505280351,60
201505280451,61
201505280459,60
201505280551,60
201505280600,61
201505280651,61
201505280751,61
201505280851,60
201505280900,61
201505280918,62
201505280935,61
201505280947,62
201505280951,62
201505281010,65
201505281051,64
201505281119,65
201505281151,65
201505281200,65
201505281251,68
201505281310,68
201505281351,70
201505281451,72
201505281500,74
201505281532,75
201505281551,75
201505281608,74
201505281627,75
201505281651,73
201505281751,73
201505281800,69
201505281851,70
201505281951,71
201505282051,71
201505282100,68
201505282151,68
201505282251,67
201505282351,67
201505290000,73
201505290051,71
201505290151,****
201505290251,69
201505290300,69
201505290351,68
201505290451,65
201505290459,65
201505290551,65
201505290600,64
201505290651,67
201505290751,70
201505290851,70
201505290900,73
201505290951,76
201505291051,78
201505291151,78
201505291200,79
201505291251,78
201505291351,79
201505291451,79
201505291500,77
201505291551,76
201505291651,74
201505291751,74
201505291800,70
201505291851,68
201505291951,66
201505292051,66
201505292100,65
201505292151,64
201505292251,64
201505292351,64
201505300000,64
201505300051,64
201505300151,64
201505300249,****
201505300251,63
201505300300,63
201505300351,63
201505300451,64
201505300459,64
201505300549,64
201505300551,64
201505300600,64
201505300640,64
201505300649,64
201505300651,63
201505300702,63
201505300711,64
201505300749,66
201505300751,68
201505300851,68
201505300900,68
201505300951,68
201505301051,68
201505301151,70
201505301157,71
201505301200,72
201505301204,72
201505301251,72
201505301341,74
201505301351,76
201505301357,77
201505301451,77
201505301500,77
201505301551,77
201505301651,75
201505301751,75
201505301800,72
201505301851,71
201505301951,69
201505302051,69
201505302100,67
201505302151,67
201505302251,66
201505302351,66
201505310000,64
201505310051,64
201505310151,****
201505310251,64
201505310300,64
201505310351,64
201505310451,64
201505310459,63
201505310551,63
201505310600,63
201505310651,65
201505310751,67
201505310851,67
201505310900,70
201505310951,73
201505311051,78
201505311151,78
201505311200,78
201505311251,77
201505311351,76
201505311451,76
201505311500,76
201505311551,73
201505311651,72
201505311751,71
201505311800,71
201505311851,72
201505311951,70
201505312049,73
201505312051,73
201505312100,72
201505312104,72
201505312123,72
201505312151,70
201505312251,70
201505312351,70
201506010000,70
201506010019,72
201506010046,72
201506010049,72
201506010051,65
201506010151,63
201506010249,63
201506010251,****
201506010300,62
201506010351,62
201506010428,61
201506010451,61
201506010459,61
201506010551,61
201506010600,61
201506010651,60
201506010744,60
201506010751,61
201506010823,60
201506010849,60
201506010851,60
201506010900,61
201506010908,60
201506010951,60
201506011051,60
201506011151,61
201506011157,60
201506011200,60
201506011251,59
201506011351,59
201506011449,59
201506011451,60
201506011500,60
201506011549,59
201506011551,59
201506011651,59
201506011751,58
201506011800,58
201506011851,58
201506011951,57
201506012021,57
201506012051,57
201506012100,55
201506012151,54
201506012251,54
201506012351,53
201506020000,53
201506020051,53
201506020151,52
201506020249,****
201506020251,52
201506020300,52
201506020351,52
201506020451,52
201506020459,51
201506020551,51
201506020600,51
201506020651,51
201506020751,52
201506020851,51
201506020900,51
201506020951,52
201506021051,52
201506021109,52
201506021151,54
201506021200,54
201506021243,53
201506021251,53
201506021351,54
201506021409,54
201506021449,54
201506021451,54
201506021500,55
201506021551,55
201506021627,55
201506021649,56
201506021651,55
201506021749,55
201506021751,55
201506021800,55
201506021851,55
201506021951,55
201506022051,55
201506022100,54
201506022128,54
201506022149,54
201506022151,54
201506022251,54
201506022351,54
201506030000,54
201506030016,54
201506030051,54
201506030132,54
201506030151,****
201506030251,54
201506030300,54
201506030351,54
201506030451,54
201506030459,53
201506030551,53
201506030559,54
201506030600,53
201506030645,53
201506030651,53
201506030751,54
201506030846,55
201506030851,55
201506030900,55
201506030951,55
201506031051,57
201506031125,61
201506031151,65
201506031200,65
201506031215,67
201506031251,64
201506031351,64
201506031451,64
201506031500,64
201506031551,63
201506031651,62
201506031751,62
201506031800,60
201506031851,59
201506031951,58
201506032051,58
201506032100,57
201506032151,57
201506032251,57
201506032351,57
201506040000,57
201506040011,57
201506040051,57
201506040151,57
201506040249,****
201506040251,57
201506040300,57
201506040351,57
201506040451,55
201506040459,56
201506040538,56
201506040551,55
201506040600,55
201506040625,55
201506040651,56
201506040751,56
201506040851,56
201506040900,58
201506040951,60
201506041051,62
201506041151,62
201506041200,65
201506041251,67
201506041351,66
201506041451,66
201506041500,64
201506041551,63
201506041651,61
201506041751,61
201506041800,60
201506041851,60
201506041951,59
201506042051,59
201506042100,58
201506042151,57
201506042251,57
201506042351,57
201506050000,57
201506050051,57
201506050151,****
201506050251,57
201506050300,57
201506050351,57
201506050451,57
201506050459,57
201506050551,57
201506050600,57
201506050649,57
201506050651,57
201506050751,57
201506050851,57
201506050900,59
201506050951,59
201506051033,60
201506051051,60
201506051128,61
201506051151,61
201506051200,64
201506051251,63
201506051351,63
201506051451,63
201506051500,64
201506051551,66
201506051651,66
201506051751,65
201506051800,65
201506051851,64
201506051944,64
201506051951,62
201506052051,61
201506052100,61
201506052137,60
201506052151,61
201506052251,59
201506052351,59
201506060000,58
201506060051,58
201506060105,59
201506060123,59
201506060151,****
201506060251,60
201506060300,60
201506060351,60
201506060451,59
201506060459,59
201506060551,61
201506060600,61
201506060651,60
201506060743,60
201506060751,61
201506060819,61
201506060849,62
201506060851,63
201506060900,65
201506060901,65
201506060928,68
201506060951,68
201506061051,68
201506061151,68
201506061200,68
201506061251,68
201506061332,70
201506061351,71
201506061451,73
201506061500,73
201506061503,76
201506061545,76
201506061551,76
201506061645,76
201506061651,77
201506061751,77
201506061800,77
201506061851,75
201506061951,70
201506062051,70
201506062100,66
201506062151,63
201506062251,61
201506062351,61
201506070000,60
201506070051,60
201506070151,****
201506070251,59
201506070300,59
201506070351,58
201506070451,56
201506070459,56
201506070551,56
201506070600,56
201506070651,59
201506070751,62
201506070851,62
201506070900,66
201506070951,68
201506071051,69
201506071151,69
201506071200,70
201506071251,70
201506071351,70
201506071451,70
201506071500,70
201506071551,69
201506071651,68
201506071751,68
201506071800,67
201506071851,66
201506071951,64
201506072051,64
201506072100,63
201506072151,62
201506072251,62
201506072351,62
201506080000,62
201506080051,62
201506080151,****
201506080251,62
201506080300,62
201506080351,62
201506080451,62
201506080459,62
201506080551,62
201506080600,62
201506080651,63
201506080751,64
201506080851,64
201506080900,66
201506080951,66
201506081051,67
201506081151,67
201506081200,68
201506081251,72
201506081351,72
201506081451,72
201506081500,72
201506081551,72
201506081651,71
201506081751,71
201506081800,70
201506081851,68
201506081951,68
201506082051,68
201506082100,67
201506082151,67
201506082251,67
201506082351,67
201506090000,67
201506090051,66
201506090151,****
201506090251,66
201506090300,66
201506090351,66
201506090451,66
201506090459,64
201506090551,65
201506090600,65
201506090651,65
201506090751,64
201506090835,66
201506090851,65
201506090900,66
201506090951,66
201506091018,66
201506091030,67
201506091051,66
201506091130,68
201506091151,68
201506091200,73
201506091251,74
201506091351,77
201506091451,76
201506091500,76
201506091535,75
201506091551,74
201506091651,76
201506091751,76
201506091800,84
201506091851,84
201506091951,82
201506092051,82
201506092100,80
201506092151,78
201506092251,76
201506092351,76
201506100000,75
201506100051,73
201506100151,****
201506100251,71
201506100300,71
201506100351,69
201506100451,68
201506100459,66
201506100551,66
201506100600,67
201506100651,70
201506100751,72
201506100851,72
201506100900,72
201506100951,74
201506101051,75
201506101151,75
201506101200,78
201506101251,79
201506101351,78
201506101451,78
201506101500,77
201506101551,76
201506101651,76
201506101751,76
201506101800,73
201506101851,72
201506101951,70
201506102051,70
201506102100,69
201506102151,69
201506102251,70
201506102351,70
201506110000,73
201506110051,71
201506110151,****
201506110251,69
201506110300,69
201506110351,69
201506110451,68
201506110459,67
201506110551,67
201506110600,68
201506110651,70
201506110751,70
201506110851,70
201506110900,73
201506110951,76
201506111051,81
201506111151,81
201506111200,85
201506111251,85
201506111351,85
201506111451,85
201506111500,81
201506111551,82
201506111651,82
201506111751,82
201506111800,80
201506111851,77
201506111951,76
201506112051,76
201506112100,74
201506112151,74
201506112251,75
201506112351,75
201506120000,77
201506120051,76
201506120151,****
201506120251,77
201506120300,77
201506120351,73
201506120451,76
201506120459,75
201506120551,75
201506120600,74
201506120651,76
201506120751,78
